Bus, BasekV, Node1, Magnitude1, Angle1, pu1, Node2, Magnitude2, Angle2, pu2, Node3, Magnitude3, Angle3, pu3
"SCN_CN05_9567_CEI026", 13.8, 1,    7820.74,   -0.5,   0.98159, 2,    7820.74, -120.5,   0.98159, 3,    7820.74,  119.5,   0.98159
"SCN_CN05_9566_CEI026", 13.8, 1,    7820.72,   -0.5,   0.98159, 2,    7820.72, -120.5,   0.98159, 3,    7820.72,  119.5,   0.98159
"SCN_CN05_9564_CEI026", 13.8, 1,    7820.71,   -0.5,   0.98158, 2,    7820.71, -120.5,   0.98158, 3,    7820.71,  119.5,   0.98158
"SCN_CN05_9562_CEI026", 13.8, 1,    7820.71,   -0.5,   0.98158, 2,    7820.71, -120.5,   0.98158, 3,    7820.71,  119.5,   0.98158
"SCN_CN05_9563_CEI026", 13.8, 1,    7820.71,   -0.5,   0.98158, 2,    7820.71, -120.5,   0.98158, 3,    7820.71,  119.5,   0.98158
"SCN_CN05_9558_CEI026", 13.8, 1,     7820.7,   -0.5,   0.98158, 2,     7820.7, -120.5,   0.98158, 3,     7820.7,  119.5,   0.98158
"SCN_CN05_9557_CEI026", 13.8, 1,    7820.68,   -0.5,   0.98158, 2,    7820.68, -120.5,   0.98158, 3,    7820.68,  119.5,   0.98158
"SCN_CN05_9556_CEI026", 13.8, 1,    7820.67,   -0.5,   0.98158, 2,    7820.67, -120.5,   0.98158, 3,    7820.67,  119.5,   0.98158
"SCN_CN05_9555_CEI026", 13.8, 1,    7820.67,   -0.5,   0.98158, 2,    7820.67, -120.5,   0.98158, 3,    7820.67,  119.5,   0.98158
"SCN_CN05_9553_CEI026", 13.8, 1,    7820.67,   -0.5,   0.98158, 2,    7820.67, -120.5,   0.98158, 3,    7820.67,  119.5,   0.98158
"SCN_CN05_9551_CEI026", 13.8, 1,    7820.67,   -0.5,   0.98158, 2,    7820.67, -120.5,   0.98158, 3,    7820.67,  119.5,   0.98158
"SCN_CN05_9480_CEI026", 13.8, 1,    7826.21,   -0.5,   0.98227, 2,    7826.21, -120.5,   0.98227, 3,    7826.21,  119.5,   0.98227
"SCN_CN05_9481_CEI026", 13.8, 1,    7826.83,   -0.5,   0.98235, 2,    7826.83, -120.5,   0.98235, 3,    7826.83,  119.5,   0.98235
